problem_id,item_id,verdict,labels,rationale
1575D,0efe45d697,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,27373fce26,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,dc0beec048,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,c0de060258,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,23adf03729,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,56bef4291d,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a5b76218b7,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,58f7a3e6db,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,22b53255ed,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,c0599d7648,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,9955d8d505,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,14dd996ac7,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2e408e7c6b,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1575D,e0cb887d3f,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2dd965eb64,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,3a076fafc5,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,87423f8ca2,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,02b3414905,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e82d172cf4,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1575D,8eafa9f2fe,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5b79e1c32b,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,3fc484df7c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,45107a8881,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,054ca64513,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1575D,2c355266e3,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,0e58c31b14,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,fe75d7b280,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,b54cd49f70,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e146d8a64f,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,797b7dc9d0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5b4bfb9365,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,02f049701f,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,47b5042b6a,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,c2ac0f2ace,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,b0bb801039,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,bf24b4993d,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,27a97559b0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a1517d33a1,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,d9efaf41e1,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,c978d7e84e,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,8759b42bf4,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,7615e9a700,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,0d7432c877,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,b16857ced0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,33cc567dde,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,6effbd1be0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,9e45b58301,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,02c0bb58d0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,ed5a39c76c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,dc93a10d50,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,086de8b684,WA,GE1.2,The program solves a yes/no-style task while this statement requires a different output.
1575D,be051c456e,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a2b2e69994,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,82b335b1e5,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,be9c08a1f0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a98218861b,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5e07492e0f,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,aa9a3cbc84,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,302b587fb3,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,1de83e2278,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,515a51950f,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,4ffe587d5c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,cf91975662,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,d07ce908c6,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,26990940a2,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,aca1f5e740,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,dff4f8d142,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a7849c53d9,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,570a78390c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,790f2a101a,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,b9ae4186f4,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a70b9ab23c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,8e4650ea40,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a42d0fa3af,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,052820596e,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,0438ce2fdc,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,dc406b41e4,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,f9d5aea3d3,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,d6f56925bc,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,36ca158956,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,16c59177ee,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,ecf5219a06,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,4001cb26d3,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2a61a0e58f,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,30308a0cf5,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e46865efca,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,1d3efef0f7,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,b0c83555ad,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,66017f6300,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2e2dc6d126,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,6753ec3aa6,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,64fc784ce1,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575D,676533fe75,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a4be1c38a1,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a7cedab815,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e492206943,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5768173b66,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,ad1270fea3,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e091264b79,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575D,3f15d21956,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a726d8e898,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2f831704cf,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a4f1e88cd7,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575D,860369cf29,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,4ed6e88a6a,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,c4b9ccac26,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575D,1464c0dc4d,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,52358d5b7d,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e968c656e0,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,869962ea5d,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5c26356f14,TLE,GE1.3,The approach is asymptotically too slow for the stated input limits.
1575D,fe3cb03b64,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,ac5fa44d2e,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,d05ff15e74,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,2e71c0675d,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,e0c6149c1c,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,449dfee80a,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,8aeb8be1a1,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,7a42372a34,TLE,GE1.3,The implementation is too slow for the stated limits.
1575D,3313e133ff,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,5f8cb7c36d,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,310774c8ab,WA,GE4.1,Direct power/value construction can exceed the chosen numeric range.
1575D,9956fc5714,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,b400008814,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,27bbe05237,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,856a8f9747,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575D,cfd2a81e8b,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,90f63dd732,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a0b9ebf9e5,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,ad02c48410,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,de5a7b41a7,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,d6b1fe6339,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,75b701e693,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,1f8678badc,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,a1b8bc4063,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,3edf8882ce,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,15a0c4330c,WA,AE5.2,The DP transition/update rule is incorrect.
1575D,7ae5a1ba4b,WA,AE5.2,The DP transition/update rule is incorrect.
1575E,7a0727b8e0,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,06bd44eda4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,807239f45f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,d4cb95bfc9,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,d52657a3cb,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,33e903c289,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,22cdb86de9,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575E,b6f43dbab2,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,0f13f32aef,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,817828f795,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,87f6ebf978,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,15aecbd963,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575E,6e812c25fe,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,48db986f0d,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575E,8b9ec5296b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,d288a2c918,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,0fa0fa18f5,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575E,1f61fae47b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,edc96f052e,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,eaadfede50,WA,GE1.2,"The implementation is for a string-processing task, not this problem input and objective."
1575E,9aafca9d37,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,5ee4d12f6f,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,689ed7cdb3,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,c07e6551fc,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,d78b59c46a,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,0d85ffb700,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,be970d2bcf,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,b890c64d1d,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,f74890c0f9,RE,GE2.1,The program can enter an invalid runtime state such as out-of-bounds access on edge cases.
1575E,426b7598d5,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,393d92019f,CE,GE5.1,The program does not compile because of syntax/type/name errors.
1575E,f4833a18b4,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,697dafa216,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
1575E,d3163f163b,WA,GE1.1,Uses an incorrect high-level algorithm for this problem.
